"order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
CA-2017-101945,2017-11-24,2017-11-28,Standard Class,GT-14710,OFF-FA-10004248,10,3,0,2
CA-2017-100650,2017-06-29,2017-07-03,Second Class,DK-13225,OFF-ST-10001780,1295,2,0,310
CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,OFF-AR-10003560,19,4,0,3
CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,OFF-LA-10001297,20,2,0,9
CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,FUR-FU-10003347,42,3,0,16
CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,OFF-AP-10003914,13,5,0,1
CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,OFF-FA-10003467,3,2,0,0
CA-2017-137099,2017-12-07,2017-12-10,First Class,FP-14320,TEC-PH-10002496,374,3,0,46
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,EB-13840,OFF-PA-10004530,91,8,0,45
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,JF-15415,OFF-LA-10001297,72,7,0,34
CA-2016-127250,2016-11-03,2016-11-07,Standard Class,SF-20200,OFF-AR-10003394,8,3,0,2
CA-2015-149713,2015-09-18,2015-09-22,Second Class,TG-21640,OFF-PA-10004530,160,14,0,78
CA-2017-118640,2017-07-20,2017-07-26,Standard Class,CS-11950,OFF-ST-10002974,69,2,0,8
CA-2015-132906,2015-09-10,2015-09-14,Standard Class,CC-12145,OFF-SU-10004498,51,4,0,1
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,TEC-PH-10004977,470,3,0,52
CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,FUR-CH-10003956,70,1,0,4
US-2016-156986,2016-03-20,2016-03-24,Standard Class,ZC-21910,TEC-PH-10003800,84,2,0,-20
CA-2014-135405,2014-01-09,2014-01-13,Standard Class,MS-17830,OFF-AR-10004078,9,2,0,1
CA-2014-131450,2014-08-08,2014-08-15,Standard Class,LR-16915,OFF-AP-10004708,76,2,0,22
CA-2016-120180,2016-07-14,2016-07-16,First Class,TP-21130,OFF-SU-10004115,11,2,0,1
US-2016-100720,2016-07-16,2016-07-21,Standard Class,CK-12205,TEC-PH-10001425,143,3,0,-28
CA-2014-149958,2014-03-15,2014-03-19,Standard Class,AS-10240,OFF-ST-10001490,142,1,0,17
US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,OFF-BI-10000848,3,2,0,-2
CA-2016-161816,2016-04-28,2016-05-01,First Class,NB-18655,TEC-PH-10003012,369,3,0,41
CA-2016-121223,2016-09-11,2016-09-13,Second Class,GD-14590,OFF-PA-10001204,8,2,0,2
CA-2017-138611,2017-11-14,2017-11-17,Second Class,CK-12595,TEC-PH-10000011,119,10,0,15
CA-2017-117947,2017-08-18,2017-08-23,Second Class,NG-18355,FUR-FU-10003849,40,2,0,15
US-2014-111171,2014-12-26,2014-12-31,Standard Class,CA-12265,OFF-BI-10002103,8,5,0,-14
CA-2015-138009,2015-11-29,2015-12-03,Standard Class,SF-20965,FUR-CH-10004853,301,2,0,87
CA-2017-163020,2017-09-15,2017-09-19,Standard Class,MO-17800,FUR-FU-10000221,35,7,0,12
CA-2017-153787,2017-05-19,2017-05-23,Standard Class,AT-10735,OFF-AP-10001563,97,2,0,28
CA-2017-133431,2017-12-17,2017-12-21,Standard Class,LC-17140,OFF-BI-10000605,15,5,0,5
US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,OFF-ST-10001963,243,3,0,-51
CA-2017-144694,2017-09-24,2017-09-26,Second Class,BD-11605,TEC-AC-10002857,17,3,0,2
CA-2015-168004,2015-10-04,2015-10-09,Second Class,DJ-13420,FUR-CH-10001482,392,3,0,43
US-2016-123470,2016-08-15,2016-08-21,Standard Class,ME-17725,OFF-BI-10001989,18,3,0,-13
CA-2016-115917,2016-05-20,2016-05-25,Standard Class,RB-19465,FUR-FU-10000576,1049,5,0,272
CA-2016-147067,2016-12-18,2016-12-22,Standard Class,JD-16150,FUR-FU-10000732,18,3,0,6
CA-2017-167913,2017-07-30,2017-08-03,Second Class,JL-15835,OFF-ST-10000585,330,2,0,85
CA-2017-106103,2017-06-10,2017-06-15,Standard Class,SC-20305,TEC-AC-10003832,132,4,0,54
US-2017-127719,2017-07-21,2017-07-25,Standard Class,TW-21025,OFF-PA-10001934,6,1,0,3
CA-2017-126221,2017-12-30,2018-01-05,Standard Class,CC-12430,OFF-AP-10002457,209,2,0,56
CA-2016-103947,2016-04-01,2016-04-08,Standard Class,BB-10990,OFF-FA-10003112,31,5,0,9
CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,FUR-FU-10001935,14,4,0,6
CA-2016-132661,2016-10-23,2016-10-29,Standard Class,SR-20740,OFF-PA-10000482,379,10,0,178
CA-2017-140844,2017-06-19,2017-06-23,Standard Class,AR-10405,OFF-PA-10003892,97,2,0,45
CA-2016-137239,2016-08-22,2016-08-28,Standard Class,CR-12730,OFF-AP-10002439,113,2,0,8
US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,FUR-CH-10001215,701,2,0,-50
CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,OFF-ST-10001490,999,7,0,124
CA-2016-123666,2016-03-26,2016-03-30,Standard Class,SP-20545,OFF-ST-10001522,459,5,0,18
CA-2016-143308,2016-11-04,2016-11-04,Same Day,RC-19825,OFF-FA-10000621,10,3,0,5
CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,OFF-SU-10004231,23,3,0,2
CA-2014-156314,2014-12-24,2014-12-26,First Class,RP-19390,FUR-FU-10003096,30,5,0,8
US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,FUR-FU-10002759,23,3,0,-14
CA-2017-111178,2017-06-15,2017-06-22,Standard Class,TD-20995,OFF-AR-10001954,19,5,0,1
CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,OFF-AP-10004532,61,3,0,16
US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,OFF-AP-10000804,2,3,0,-7
CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,OFF-BI-10003305,14,3,0,4
US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,TEC-MA-10004125,7999,4,0,-3839
CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,TEC-AC-10003911,479,3,0,163
CA-2017-161480,2017-12-25,2017-12-29,Standard Class,RA-19285,FUR-BO-10004015,191,2,0,4
US-2014-117135,2014-06-21,2014-06-23,Second Class,NP-18325,FUR-FU-10004071,104,1,0,14
CA-2015-131534,2015-03-28,2015-04-02,Standard Class,AB-10165,TEC-AC-10002253,166,1,0,24
CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,OFF-AR-10003373,198,8,0,17
CA-2017-114552,2017-09-02,2017-09-08,Standard Class,Dl-13600,FUR-FU-10002960,15,3,0,4
CA-2016-163755,2016-11-04,2016-11-08,Second Class,AS-10285,FUR-FU-10003394,209,3,0,35
CA-2015-142027,2015-04-09,2015-04-14,Standard Class,JK-15370,FUR-TA-10002774,369,3,0,-13
CA-2014-138527,2014-09-12,2014-09-17,Standard Class,BN-11470,OFF-PA-10001800,10,2,0,3
CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,TEC-AC-10003628,119,4,0,52
CA-2014-113887,2014-04-05,2014-04-07,First Class,TH-21550,OFF-PA-10004071,55,1,0,26
CA-2017-146136,2017-09-03,2017-09-07,Standard Class,AP-10915,OFF-EN-10001219,24,4,0,8
US-2017-100048,2017-05-19,2017-05-24,Standard Class,RS-19765,OFF-AP-10001154,281,6,0,109
CA-2014-153150,2014-07-01,2014-07-06,Second Class,Dl-13600,OFF-BI-10003355,19,5,0,6
CA-2014-130092,2014-01-11,2014-01-14,First Class,SV-20365,FUR-FU-10000010,9,2,0,3
CA-2017-108910,2017-09-24,2017-09-29,Standard Class,KC-16540,FUR-FU-10002253,103,3,0,24
CA-2014-104472,2014-06-02,2014-06-07,Standard Class,CK-12325,OFF-BI-10001658,59,3,0,19
CA-2016-112942,2016-02-13,2016-02-18,Standard Class,RD-19810,OFF-PA-10004092,146,3,0,73
CA-2016-142335,2016-12-15,2016-12-19,Standard Class,MP-17965,FUR-TA-10000198,1652,3,0,231
CA-2014-117429,2014-10-07,2014-10-13,Standard Class,MR-17545,FUR-FU-10000222,129,5,0,21
CA-2016-114713,2016-07-07,2016-07-12,Standard Class,SC-20695,OFF-SU-10004664,45,7,0,5
CA-2017-144113,2017-09-16,2017-09-20,Standard Class,JF-15355,OFF-EN-10001141,17,2,0,6
US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,OFF-PA-10001954,182,8,0,84
CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,OFF-ST-10000736,242,3,0,9
CA-2014-132500,2014-09-08,2014-09-12,Standard Class,GZ-14470,TEC-AC-10001383,49,2,0,8
CA-2014-112326,2014-01-04,2014-01-08,Standard Class,PO-19195,OFF-LA-10003223,11,3,0,4
US-2016-146710,2016-08-27,2016-09-01,Standard Class,SS-20875,OFF-SU-10004498,51,5,0,-10
CA-2014-124429,2014-05-27,2014-05-27,Same Day,MH-17785,FUR-TA-10002607,567,10,0,-28
CA-2016-150889,2016-03-20,2016-03-22,Second Class,PB-19105,TEC-PH-10000004,11,1,0,0
CA-2017-126074,2017-10-02,2017-10-06,Standard Class,RF-19735,OFF-BI-10003638,58,3,0,26
CA-2016-110499,2016-04-07,2016-04-09,First Class,YC-21895,TEC-CO-10002095,1199,3,0,374
CA-2015-135272,2015-12-07,2015-12-12,Standard Class,MS-17830,FUR-FU-10002759,79,4,0,28
CA-2016-140928,2016-09-18,2016-09-22,Standard Class,NB-18655,FUR-TA-10001095,383,4,0,-167
CA-2014-106803,2014-12-29,2015-01-02,Standard Class,DC-13285,OFF-ST-10002444,24,2,0,6
CA-2017-117240,2017-07-23,2017-07-28,Standard Class,CP-12340,OFF-BI-10000848,13,3,0,4
CA-2017-133333,2017-09-18,2017-09-22,Standard Class,BF-11020,OFF-PA-10002377,22,4,0,10
CA-2015-112319,2015-08-31,2015-09-05,Standard Class,AR-10510,OFF-PA-10003441,58,9,0,27
CA-2017-126046,2017-11-03,2017-11-07,Standard Class,JC-16105,OFF-LA-10004484,12,3,0,5
CA-2015-114923,2015-02-08,2015-02-13,Standard Class,LH-17020,TEC-PH-10003931,107,3,0,-26
CA-2014-162775,2014-01-13,2014-01-15,Second Class,CS-12250,OFF-EN-10001990,11,2,0,5
CA-2014-106810,2014-05-14,2014-05-20,Standard Class,AJ-10795,FUR-FU-10004306,310,2,0,23
CA-2016-157245,2016-05-19,2016-05-24,Standard Class,LE-16810,FUR-CH-10003746,641,2,0,179
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,BV-11245,OFF-BI-10001036,18,2,0,9
CA-2014-165974,2014-06-29,2014-07-06,Standard Class,DL-12865,OFF-AR-10003405,32,7,0,3
CA-2015-144267,2015-08-21,2015-08-23,First Class,NZ-18565,FUR-CH-10002335,544,3,0,40
US-2015-157014,2015-10-03,2015-10-06,Second Class,BM-11785,OFF-BI-10001098,32,5,0,-22
CA-2015-154921,2015-05-23,2015-05-28,Standard Class,EA-14035,OFF-EN-10000056,186,3,0,87
CA-2017-129567,2017-03-17,2017-03-21,Second Class,CL-12565,OFF-BI-10000014,17,2,0,5
CA-2015-154620,2015-12-12,2015-12-16,Standard Class,LT-17110,FUR-CH-10004675,348,2,0,34
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,SA-20830,OFF-BI-10001543,143,4,0,69
CA-2016-105256,2016-05-20,2016-05-20,Same Day,JK-15730,TEC-PH-10001530,1363,5,0,85
CA-2014-156433,2014-09-20,2014-09-26,Standard Class,ES-14020,OFF-LA-10001569,9,2,0,4
CA-2017-151428,2017-09-21,2017-09-26,Standard Class,RH-19495,OFF-BI-10000546,20,7,0,9
CA-2015-124653,2015-12-24,2015-12-26,First Class,DB-13120,OFF-PA-10000176,132,7,0,63
CA-2015-101910,2015-11-27,2015-12-03,Standard Class,CD-11920,FUR-CH-10002647,283,5,0,17
CA-2017-105809,2017-02-20,2017-02-23,First Class,HW-14935,FUR-FU-10004090,22,1,0,7
CA-2016-136133,2016-08-18,2016-08-23,Second Class,HW-14935,OFF-AP-10000576,355,9,0,99
CA-2016-115504,2016-03-12,2016-03-17,Standard Class,MC-18130,OFF-PA-10003953,12,2,0,6
CA-2017-135783,2017-04-22,2017-04-24,First Class,GM-14440,FUR-FU-10000794,18,2,0,6
CA-2014-134313,2014-11-01,2014-11-07,Standard Class,RA-19915,OFF-AR-10001897,43,3,0,4
CA-2015-140921,2015-02-03,2015-02-05,First Class,AA-10375,FUR-FU-10003347,28,2,0,11
CA-2014-151995,2014-10-13,2014-10-15,First Class,ZC-21910,OFF-AR-10003190,11,4,0,3
CA-2017-143686,2017-05-14,2017-05-14,Same Day,PJ-19015,FUR-FU-10000794,18,2,0,6
CA-2015-106565,2015-03-20,2015-03-23,First Class,BW-11110,OFF-PA-10000061,51,8,0,24
CA-2016-149370,2016-09-15,2016-09-19,Standard Class,DB-13210,OFF-PA-10003651,5,1,0,1
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,CA-12775,OFF-PA-10000304,41,8,0,14
CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,TEC-AC-10002402,239,3,0,71
US-2014-102071,2014-05-09,2014-05-15,Standard Class,PG-18820,TEC-AC-10003441,67,4,0,4
CA-2017-126956,2017-08-21,2017-08-28,Standard Class,GT-14710,OFF-FA-10002280,35,7,0,16
CA-2017-129462,2017-06-16,2017-06-21,Second Class,JE-15745,FUR-CH-10000665,301,2,0,90
CA-2016-165316,2016-07-23,2016-07-27,Standard Class,JB-15400,OFF-AR-10002956,35,2,0,2
US-2014-115987,2014-09-08,2014-09-13,Second Class,LH-17020,OFF-BI-10001071,51,4,0,-79
US-2017-156083,2017-11-04,2017-11-11,Standard Class,JL-15175,OFF-PA-10001560,9,2,0,3
US-2016-137547,2016-03-07,2016-03-12,Standard Class,EB-13705,TEC-PH-10002365,21,3,0,1
CA-2015-100454,2015-11-20,2015-11-25,Standard Class,BM-11650,OFF-AR-10004648,60,3,0,16
CA-2016-161669,2016-11-07,2016-11-09,First Class,EM-14095,OFF-BI-10001294,37,4,0,11
CA-2015-114300,2015-10-13,2015-10-17,Standard Class,AF-10885,TEC-PH-10001552,83,7,0,23
CA-2017-107503,2017-01-01,2017-01-06,Standard Class,GA-14725,FUR-FU-10003878,48,4,0,8
CA-2014-107755,2014-02-07,2014-02-12,Standard Class,CK-12760,TEC-AC-10000710,115,7,0,49
CA-2016-152534,2016-06-20,2016-06-25,Second Class,DP-13105,OFF-AR-10002335,5,2,0,1
CA-2016-113747,2016-05-28,2016-06-04,Standard Class,VD-21670,OFF-AR-10003373,185,6,0,50
CA-2016-123274,2016-02-19,2016-02-24,Standard Class,GT-14710,FUR-FU-10004090,44,2,0,14
CA-2014-125612,2014-08-03,2014-08-08,Standard Class,BK-11260,OFF-PA-10001019,39,2,0,18
CA-2017-161984,2017-04-10,2017-04-15,Standard Class,SJ-20125,OFF-PA-10004569,7,1,0,3
CA-2014-133851,2014-06-09,2014-06-16,Standard Class,CM-12445,OFF-SU-10001225,7,2,0,0
CA-2016-134474,2016-01-05,2016-01-07,Second Class,AJ-10795,TEC-AC-10001714,191,6,0,40
CA-2014-149020,2014-01-10,2014-01-15,Standard Class,AJ-10780,OFF-LA-10004272,2,1,0,1
CA-2016-134362,2016-09-29,2016-10-02,First Class,LS-16945,OFF-LA-10004853,15,4,0,5
CA-2014-136742,2014-04-06,2014-04-10,Standard Class,GP-14740,OFF-BI-10003719,44,6,0,-35
CA-2016-158099,2016-09-03,2016-09-05,First Class,PK-18910,OFF-BI-10000545,1141,5,0,-760
CA-2015-131128,2015-10-19,2015-10-20,First Class,TB-21520,OFF-PA-10003591,34,3,0,17
CA-2014-148488,2014-12-10,2014-12-15,Standard Class,SM-20005,OFF-PA-10004470,11,2,0,5
CA-2017-114636,2017-08-25,2017-08-29,Standard Class,GA-14725,OFF-PA-10001790,192,5,0,67
CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,FUR-FU-10004017,322,3,0,64
US-2014-158638,2014-09-17,2014-09-21,Standard Class,AG-10765,OFF-BI-10003712,5,4,0,-4
CA-2017-111689,2017-11-30,2017-12-02,Second Class,HP-14815,OFF-BI-10003984,68,3,0,23
CA-2015-129098,2015-10-09,2015-10-13,Standard Class,DK-13090,OFF-ST-10001321,30,2,0,8
US-2017-123463,2017-12-23,2017-12-23,Same Day,GZ-14470,OFF-AR-10001118,13,4,0,5
CA-2016-165148,2016-10-22,2016-10-24,First Class,PM-19135,FUR-FU-10000732,31,5,0,10
CA-2014-134061,2014-04-29,2014-05-04,Standard Class,LL-16840,FUR-FU-10001424,17,2,0,5
CA-2015-143602,2015-04-25,2015-04-28,Second Class,JS-15595,OFF-BI-10002071,13,3,0,4
CA-2017-115364,2017-06-26,2017-07-02,Standard Class,OT-18730,OFF-ST-10002486,83,12,0,1
CA-2017-150707,2017-10-14,2017-10-19,Standard Class,EL-13735,OFF-BI-10001078,37,7,0,18
CA-2014-104976,2014-12-09,2014-12-16,Standard Class,CK-12760,OFF-PA-10003845,34,6,0,16
CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,TEC-AC-10000927,149,5,0,14
CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,OFF-PA-10001622,4,1,0,2
CA-2016-105494,2016-11-10,2016-11-12,First Class,PC-18745,OFF-ST-10002205,155,7,0,42
CA-2016-140634,2016-10-03,2016-10-06,Second Class,HL-15040,OFF-EN-10001099,15,2,0,5
CA-2014-144407,2014-09-09,2014-09-15,Standard Class,MS-17365,OFF-LA-10003923,103,7,0,51
CA-2017-160983,2017-10-29,2017-10-31,Second Class,GB-14530,OFF-PA-10002250,46,8,0,22
US-2016-114622,2016-04-10,2016-04-12,First Class,JR-16210,OFF-BI-10004716,8,2,0,-6
CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,OFF-LA-10001045,10,5,0,3
CA-2017-132353,2017-09-15,2017-09-17,First Class,DB-13060,TEC-PH-10004536,323,3,0,20
CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,OFF-PA-10002947,20,3,0,9
CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,FUR-BO-10003441,323,4,0,12
CA-2017-137596,2017-09-02,2017-09-07,Standard Class,BE-11335,TEC-PH-10001494,1199,4,0,323
CA-2015-133627,2015-05-31,2015-06-07,Standard Class,SC-20050,FUR-FU-10001935,22,6,0,9
CA-2017-102519,2017-11-27,2017-11-29,First Class,BM-11650,FUR-FU-10004091,46,1,0,19
US-2014-141215,2014-06-15,2014-06-21,Standard Class,KL-16555,FUR-TA-10001520,99,2,0,-18
CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,OFF-EN-10000056,149,3,0,50
CA-2014-138296,2014-12-05,2014-12-12,Standard Class,RC-19825,OFF-ST-10002444,24,2,0,6
CA-2015-111164,2015-04-11,2015-04-15,Standard Class,SE-20110,TEC-AC-10002473,85,3,0,34
CA-2016-149797,2016-09-15,2016-09-20,Standard Class,AH-10075,OFF-BI-10003650,841,2,0,294
CA-2014-132962,2014-09-13,2014-09-16,First Class,JM-15535,OFF-PA-10003543,15,3,0,5
CA-2015-115091,2015-10-05,2015-10-09,Standard Class,JJ-15760,OFF-AR-10000658,46,4,0,12
CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,OFF-AR-10003560,14,3,0,2
CA-2017-114216,2017-09-02,2017-09-06,Standard Class,RK-19300,OFF-PA-10002195,12,3,0,4
CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-PA-10001745,45,8,0,15
US-2017-111745,2017-11-05,2017-11-06,First Class,RA-19885,TEC-AC-10003911,159,1,0,54
CA-2015-148250,2015-12-13,2015-12-17,Standard Class,RP-19270,OFF-PA-10000289,12,2,0,6
CA-2016-105760,2016-06-19,2016-06-20,First Class,KC-16255,OFF-PA-10000350,17,2,0,8
CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,OFF-BI-10001759,6,2,0,2
CA-2015-120880,2015-05-29,2015-06-03,Standard Class,JL-15850,OFF-PA-10004101,32,5,0,15
US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,FUR-TA-10002356,393,3,0,-204
US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-FU-10003601,516,7,0,-12
CA-2017-131156,2017-04-03,2017-04-07,Standard Class,KH-16360,FUR-FU-10001940,25,4,0,7
CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,OFF-AR-10001958,27,2,0,2
CA-2017-119305,2017-11-30,2017-12-04,Standard Class,SW-20275,OFF-ST-10000604,173,5,0,43
CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,TEC-PH-10002923,29,1,0,2
CA-2015-112571,2015-09-22,2015-09-22,Same Day,DL-12925,FUR-FU-10004188,204,2,0,53
CA-2017-152142,2017-11-14,2017-11-19,Standard Class,LW-16990,FUR-CH-10002965,321,2,0,28
CA-2015-160059,2015-11-27,2015-12-01,Standard Class,TB-21190,OFF-BI-10000145,6,2,0,3
CA-2016-120859,2016-09-01,2016-09-04,First Class,CV-12805,OFF-EN-10001335,21,2,0,10
CA-2014-127488,2014-09-22,2014-09-24,Second Class,MS-17365,OFF-LA-10001613,4,2,0,1
CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-LA-10004055,9,2,0,4
CA-2014-115791,2014-01-16,2014-01-18,Second Class,DL-13315,FUR-FU-10001095,127,6,0,28
US-2017-103247,2017-10-05,2017-10-08,Second Class,PO-19195,TEC-PH-10003555,160,7,0,3
US-2017-100209,2017-07-09,2017-07-15,Standard Class,TD-20995,OFF-BI-10002012,1,2,0,0
CA-2017-159366,2017-01-07,2017-01-10,First Class,BW-11110,TEC-MA-10000822,3059,2,0,679
CA-2016-145499,2016-05-30,2016-05-31,First Class,RW-19690,OFF-BI-10000848,3,2,0,-2
CA-2015-157035,2015-12-09,2015-12-12,First Class,KB-16600,OFF-PA-10004156,34,3,0,16
CA-2016-144939,2016-10-03,2016-10-08,Standard Class,EB-13870,FUR-CH-10003199,599,6,0,93
CA-2014-163419,2014-11-11,2014-11-14,Second Class,TZ-21580,OFF-AR-10000034,3,1,0,0
CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,OFF-LA-10001569,7,2,0,2
CA-2015-146829,2015-03-10,2015-03-10,Same Day,TS-21340,OFF-BI-10004022,1,2,0,-1
CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,FUR-FU-10004071,520,5,0,72
CA-2015-153549,2015-03-29,2015-03-31,Second Class,SL-20155,FUR-CH-10004086,1166,5,0,131
CA-2016-110023,2016-09-09,2016-09-11,First Class,TS-21610,OFF-BI-10001036,14,2,0,5
CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,OFF-FA-10002983,10,3,0,4
CA-2014-117639,2014-05-21,2014-05-25,Standard Class,MW-18235,OFF-BI-10003925,2715,7,0,1276
CA-2015-162537,2015-10-28,2015-11-03,Standard Class,RD-19585,OFF-EN-10003862,10,1,0,4
CA-2016-155488,2016-11-13,2016-11-17,Standard Class,FM-14290,OFF-AR-10002956,44,2,0,11
CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,TEC-AC-10003033,2309,7,0,762
CA-2015-126445,2015-08-27,2015-08-31,Standard Class,RA-19945,OFF-ST-10000046,484,3,0,92
CA-2015-111199,2015-11-13,2015-11-17,Standard Class,JK-15730,OFF-PA-10001790,115,3,0,40
CA-2015-105312,2015-11-06,2015-11-09,First Class,MT-17815,OFF-EN-10002600,7,3,0,2
US-2017-106705,2017-12-26,2018-01-01,Standard Class,PO-18850,OFF-PA-10001509,44,5,0,20
CA-2017-135034,2017-08-01,2017-08-03,First Class,AT-10735,TEC-PH-10003931,95,2,0,5
CA-2014-158540,2014-11-24,2014-11-26,First Class,VG-21790,FUR-FU-10001602,151,4,0,27
CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,FUR-FU-10004848,155,3,0,46
US-2015-126214,2015-12-21,2015-12-24,Second Class,JS-15880,FUR-TA-10003748,1618,13,0,356
CA-2015-133025,2015-09-17,2015-09-19,Second Class,MO-17800,OFF-PA-10004100,32,5,0,15
CA-2015-108665,2015-07-06,2015-07-10,Standard Class,KM-16225,FUR-FU-10002191,13,2,0,6
CA-2015-124450,2015-04-27,2015-05-03,Standard Class,GT-14710,OFF-AR-10001166,22,3,0,8
CA-2015-167269,2015-06-16,2015-06-20,Standard Class,PB-19150,OFF-EN-10003072,6,2,0,2
CA-2017-106964,2017-12-17,2017-12-20,First Class,HR-14770,OFF-BI-10000320,11,2,0,4
CA-2016-126529,2016-01-11,2016-01-13,Second Class,DE-13255,OFF-PA-10001166,15,3,0,5
CA-2014-163552,2014-07-11,2014-07-15,Standard Class,LA-16780,OFF-PA-10000474,177,5,0,83
CA-2016-109820,2016-11-20,2016-11-22,First Class,AG-10390,OFF-PA-10000955,15,3,0,5
CA-2016-113061,2016-04-22,2016-04-26,Standard Class,EL-13735,FUR-FU-10003975,86,2,0,8
CA-2015-127418,2015-06-13,2015-06-14,First Class,JJ-15445,OFF-BI-10003707,36,3,0,13
CA-2017-121818,2017-11-20,2017-11-21,First Class,JH-15430,OFF-AR-10000203,23,7,0,2
CA-2016-127670,2016-03-20,2016-03-24,Standard Class,RD-19660,FUR-TA-10001095,697,4,0,146
CA-2016-102981,2016-09-06,2016-09-09,Second Class,MO-17500,TEC-AC-10004761,31,2,0,11
CA-2017-115651,2017-07-09,2017-07-12,First Class,NS-18640,OFF-AR-10001130,8,5,0,2
CA-2017-152702,2017-10-12,2017-10-16,Standard Class,SN-20710,FUR-CH-10002304,254,14,0,-18
CA-2016-169103,2016-03-08,2016-03-13,Standard Class,ZC-21910,TEC-PH-10001530,1363,5,0,85
CA-2014-139192,2014-05-27,2014-06-01,Second Class,LC-16885,TEC-PH-10000486,1113,12,0,125
US-2015-153500,2015-07-03,2015-07-05,First Class,DG-13300,FUR-FU-10000293,168,2,0,-29
CA-2015-110667,2015-04-04,2015-04-08,Standard Class,NF-18595,OFF-AR-10000716,11,2,0,4
CA-2017-167150,2017-12-10,2017-12-17,Standard Class,BP-11185,OFF-BI-10001097,19,4,0,7
CA-2016-105284,2016-11-24,2016-12-01,Standard Class,MG-17650,OFF-FA-10001754,4,3,0,1
US-2015-125374,2015-03-23,2015-03-29,Standard Class,JD-16060,FUR-CH-10003396,107,2,0,-29
CA-2015-161263,2015-04-16,2015-04-21,Standard Class,TS-21160,OFF-AP-10002350,45,3,0,4
CA-2016-157686,2016-10-01,2016-10-02,First Class,BD-11620,FUR-CH-10001146,194,4,0,12
US-2017-139955,2017-09-28,2017-09-30,Second Class,CM-12160,OFF-SU-10001935,1,1,0,0
US-2015-150161,2015-07-25,2015-07-29,Standard Class,RB-19795,OFF-BI-10001524,25,4,0,-18
CA-2015-144652,2015-11-20,2015-11-26,Standard Class,SN-20560,OFF-AR-10003732,19,7,0,5
